PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PROBABILITY
-1.6945054787168843,0.23312308924343395,-0.284070645005479,-0.12432229841984598,-1.1457038771602612,-0.8795350324081843,-0.41555487490154,0.7248449266167398,0.40465205360503576,-0.026795316855033547,-0.25054531698205607,0.2418331182327931,-0.5659028042112341,0.31408670275801465,-0.0247078910649461,1.8296967874107224e-06
-0.44776282489862224,0.6844307436759545,1.224063445205817,0.21535800466253974,1.1935023646972194,-0.5651471012501861,2.5920850903322545,1.3197892335642845,0.8441983964117067,-1.1461743973139835,-1.7605000488617282,-0.2505818257906945,-0.15445680384223257,-2.163627591379094,-0.17563630319418644,1.0
-2.3410080469101433,0.8108513859044946,-0.45270310387119567,1.493065185569728,0.3148502456799548,0.6395604890454597,-0.1135718490985553,-1.0649851524809566,-0.7032584970752673,-0.9327297198149522,0.363638124131196,1.4192829492785204,-0.07082418749278234,0.4275955507952832,-1.5814081363611192,1.0
-1.2800752522785583,-0.7997559442033865,-0.7068920938646942,-0.9203295529512306,-0.5748523027197163,-0.6481784536132446,-0.7228389523706755,1.9502149359501628,-1.352441106402693,-0.12228851943508152,0.30500430034072984,0.7826321563079861,-1.2437585479477298,0.8359152639757079,0.723368336319786,4.191364281564802e-08
3.035972334600859,-4.373056690845795,-0.0874055128218803,0.5761439198731512,0.12744042962377217,-0.3110399367163888,2.1143249741513377,-1.9031789250870248,-0.97574675286932,-0.537464275989095,-0.008902728363181005,0.6122762059461172,-0.10597087189532514,1.06644946380611,0.7326643866828515,0.9999999789834393
-1.6939566374206034,-0.19259966971491632,-1.4479839696549468,0.4117842416452169,-1.6331899793656621,0.32186210261316434,0.8487870632193162,-0.4206305106846504,1.0569755309801783,-1.328686614108701,1.6273064532440529,-0.15002425058518276,1.0777031832472201,0.11844813744438905,-0.3763829208327975,1.3875433061310763e-06
-1.2165741090638222,0.15407071040732076,0.6485006820960828,-0.21652796706657074,-0.5653551204289499,0.6377792262860037,0.9733230292380656,-0.11057333079004211,-0.6845439078131847,0.8700168841589501,0.08113325825457694,0.05204318605067471,-0.09477791511163211,0.05103930487849554,0.26978912973349045,1.1600762081474161e-06
1.704336066124691,2.389770477366593,-2.0824874127153628,4.10386656800504,3.2338629222966655,-3.077123455567367,0.7452092750577526,-0.28657487476682314,-0.6245765657150963,1.6829533272882715,0.13064791522770525,0.29553222925633166,0.6920477193235521,0.13115172588810287,1.866167320981886,1.0
-0.06994187500731286,3.6904974496827525,2.75560500388747,-0.9982042425248744,0.8278653975462356,-0.7707237870255085,-0.4959302147370849,-0.16603828839511825,-0.8867846993039408,0.1392181312943129,0.4405328910775223,-3.5552092810962086,-1.0321585000291056,0.13325620694619078,-0.09178703151276575,1.0
-0.8547231143356389,-0.7178928969308399,0.5636393599902366,-0.06444452374607001,-0.23977055895550872,-0.18410639850708033,0.5917165520948374,-0.4958187051877956,-0.3136688952127291,0.7442746504722059,-0.21361546397007167,0.14234495205239509,-0.16923119132012018,-1.6619213305935903,-0.11096658541879147,7.366619523793524e-06
0.32423205954561113,0.21649231623586185,-1.0757146075343527,-1.5395063922940246,2.434056991246492,-1.040895255056719,3.0917431458691844,1.3347315881547677,1.2344807114003216,-0.7641084563197531,-1.8314393532433648,-0.15794261827446665,0.9476511625402623,0.8209555293695582,-1.2182252145101442,1.0
1.9136944974518268,-4.8167236171665735,2.28217195813502,0.8450023468059907,-0.24425662718240754,-0.3785878184705103,0.3440495024667756,0.3695884342124224,0.18742488461204398,-0.9925463324786482,0.4532022431519923,-1.0154958088430677,-0.07109940571958001,0.30513566354815497,-0.4076771024935124,2.619147278686127e-06
-1.8435658130048265,1.3430715618669202,0.50839962706727,-0.3546694197791251,-1.0209981621899824,0.24719853940706052,0.5862378091942432,-0.09585400119821516,0.787551816272925,0.26867024918050386,0.034183126939150564,0.1900946880830813,-0.17700928780496752,0.33832021461368883,0.2987641656553999,7.931392715151342e-07
-0.6892112732875074,0.2533496237823918,1.2958781161217325,-0.6555805900783702,-0.3074575838043949,-0.4309445542049804,-1.1092743011274917,-0.9179799477633991,1.2382660649805453,0.11473171115565008,-0.8885359535945763,-0.07454188128156945,0.20327549858281277,-0.960484535398693,-0.10995224412921671,8.732075749420597e-06
-2.3192865788086308,0.6052524705593141,-0.4498943847521306,-0.22964189311584995,-1.1069406273301712,0.09235484057926219,0.594595645572308,-0.5300464988838114,0.4788895289264136,0.15249086810820944,-0.009674099054296031,0.26214441826616014,-0.5381667551750419,0.00589543056120059,0.07672815800291286,3.5273659002586465e-06
1.1836095118054706,-2.790513092274465,1.8876195007488539,-0.6340367852350913,0.4263705019898318,0.10415215676958181,-0.3007318424011691,0.12132359166923848,0.7471048400367563,0.19116744792247392,-0.10767009461381076,0.15502291689362951,-0.4956786284436582,0.10053901325722983,0.3827048675775704,7.262237161772513e-07
-1.0980436621796488,-1.5132762551112904,0.5156068804171349,1.6452448732077811,-1.4485639426959955,-0.8790878760906133,0.11739126951623687,-1.7505612955109533,0.21876152847672428,0.598875412072974,-0.7087467447232981,-0.1568143761769358,0.4305192878956887,0.22374192409693955,-0.0973772274803215,2.385330404937551e-05
-0.956373209399202,2.983804516045983,-0.8220833208493344,2.227974556257823,3.405662032850571,0.976840381332535,0.25385117659016726,1.4869375468200006,1.7508325338073214,0.35196161871480497,-0.5844263614073439,2.1511266963597033,1.00143494036304,-1.2600791645960294,0.7607504187949119,1.0
-0.7278512743496226,-1.0837999698863003,0.44509434083070015,-0.22632442771625294,-0.42178474331294047,-0.08685323292989867,-0.15266116970833202,-0.9753964320564421,-0.01670200440427386,0.42051791760784596,-0.8429070366292032,-0.2996785241435573,0.6317000592382386,1.252763811637336,-0.015152661152941062,2.1657584511477164e-06
-1.943225615570083,0.9103582420058351,-0.602603658682533,-0.03929781564158583,-1.3008523574961273,0.21432169840885681,0.48631809252103736,-0.07926310617655595,-0.3564701976481881,0.017380205546381183,0.4263861906144118,-0.08533223564099833,0.3273942959047683,-0.21220601558215926,-0.4249852475717087,6.751563472593468e-07
-1.7357460529731235,1.3617480663174395,0.37669513823929707,-0.3969043943242552,-0.7606609407710097,0.5831752998162846,0.3889047575475039,0.24395129639634508,-0.6215905737050937,0.944782066470528,0.02600743402719636,0.07641022279394329,0.044012059300359375,0.0646081013549735,0.25921070999078344,7.819088937147991e-07
-2.195840767894661,0.03445858751156376,-0.40666262186428476,0.8626460115342431,0.30841480885987954,1.0640003642864222,-0.8505492846832006,-0.8578906744833064,-0.9614092658782327,0.522145982337039,1.245689105506526,-3.49659288058439,-0.5274312445746452,-0.43338781792930064,-0.013257275662488159,1.0
-1.5290996158833452,-0.802408897789548,0.5343989685270024,1.0934643088471516,-1.6249157328589328,-1.3121338307763883,-0.4464999240503954,1.679096103074445,0.37530533649614606,0.008052993143920587,0.2502442483056973,0.32072184770732626,-0.7512448540471158,0.6900655998794399,1.0098516225791034,7.811713607437118e-07
-1.0526848403173028,2.215064511229103,-0.5059666858673355,-2.704944329486342,0.4053210165471464,-0.09517311534892721,-0.33105372375351216,-0.18141741321505767,1.7243526430846683,0.02611409659118585,-0.07153174204576745,0.19195852629581686,0.5038571873185144,0.25805737847941446,0.10542012219674897,1.2188640649161123e-05
-2.0158841433878196,1.165095246669098,0.8133601769528366,1.6201893430039602,-0.7901776304632584,-0.6924532559527601,1.8557753211530894,2.021677587678903,-0.7339249701800313,-0.9232262209581257,-2.325127641499496,-0.8224548301025328,0.45467913552356665,-0.9226567170246296,0.7834442256254508,1.0
-1.22776910204199,0.4755123596517828,2.329226961258083,0.8014388885361537,-1.2048271391816667,0.4386542276447452,-0.8706877398192179,-1.0442433947167096,0.9422588686954304,0.3341288155541624,-0.9366479224506892,-0.660346607439497,0.7153961670268195,0.09404401005783085,0.5961479125564898,1.6435441231678354e-06
-1.821897390739998,-0.7222664296859591,-1.0659884783105233,-0.9066184878020633,-0.8424823127562552,-0.9876664884350306,-0.9362717487670609,1.2013497595029563,0.21668288525890864,-0.5233069008533713,-0.18226926670077664,0.7159546506053787,-1.260839253523092,0.6315961846631319,0.0020047920453799225,1.5512546983616542e-07
-0.42626394958644176,-0.2422567892933125,1.486972820266394,-0.5875803430645419,0.031701251391855735,0.01831970489515931,-1.032284556505874,-1.016038533540578,0.5502351115773834,0.4016924317563359,-0.9376642012434602,-0.34077339782144705,0.3507103079143008,-1.2678019762893402,0.10870657075924203,6.330753708821795e-07
-1.4907635279039289,-0.863398912506229,-1.2284216430133381,-0.6505207805532343,-0.912044453256325,-0.5420748260017926,-1.2141412266311655,1.6831543735506678,-0.5713986146204517,-0.4863490162997387,0.6342825928607716,0.3006664603891172,-0.44579308481089613,0.3217403550103893,-0.08236845928825756,3.29579507369516e-07
0.37345154468906056,0.07957741468605806,-0.6727915710333222,0.3935761622370393,-1.1034888789251058,1.489921580231405,1.7625478035533444,0.30654577637557767,2.2481836515082287,0.4768414565473809,-0.5496592337280508,0.5492641052540176,-0.5659083731663422,1.7286656107405545,0.44311136562478987,1.0
-1.6827761030667623,-0.07369326196486836,-0.9826232881547972,2.1050886978282075,-2.528203020854707,0.39047485036476687,0.36529914088584065,-0.5183287258209606,1.3662053928650226,-0.5334170258389306,0.5677154267295959,-0.15108147793572638,0.11297887347973623,-0.13214327301477052,-0.27343990336312085,0.001101232612932451
-1.238103111647535,0.43093200704146023,1.2880039799916856,1.0779739575234557,-1.3232372426067616,-0.01599625469748222,0.9575712875031126,0.23829996766333128,-0.592989474051676,0.46303043150553896,0.12352852453072537,-0.1389456811062736,-0.3560478523747468,-0.4557037990665961,0.3064948321847415,4.150235717403989e-05
-2.4337627641911443,0.4509016615772379,-1.696765755881965,0.9788480387902371,-0.4154107546545847,-1.1039493537411897,1.6265474818896342,0.5943271970504147,1.6899441048259642,-2.2206478726764334,-1.5573109488963468,-0.3407173317741631,0.6729228491783912,-1.1430637215794308,-0.41458765182802776,1.0
0.3649955038308052,-2.494089747689495,0.8574846545580815,-0.24210076501434788,0.05521346632635788,0.38940992229293375,0.5311891192831665,1.154819755399661,-1.149956276538854,0.5509310149934886,0.15115914567220293,0.016357967464376733,-0.17013339323063917,0.3536378177257786,-0.06447681613456756,6.058842135174152e-07
1.6335438741960706,1.9888590698417565,3.733238576994324,2.918339138966568,3.781341577308586,0.038809087923311975,-2.8678261113719383,2.9288096327288295,1.9047517353255363,4.170583532777752,2.382804487837397,4.116677499270897,2.380171858315443,-0.14669924431628434,1.4305830689976533,1.0
-1.3251067966685754,0.4423135750337235,-1.542021078699597,0.8107531736740683,-2.0296597293121788,2.8827137697933924,0.4563075120621199,0.623300913520832,-0.4027699759945614,-0.6677999355838766,0.9479370842714373,-0.28685579714262943,0.4550226165334301,-0.7275852454663817,0.06810008116979788,0.9999995465010192
1.0329139550320214,-2.2678507522068405,-1.0529410155126668,0.06770675260583313,-0.5306490730346343,1.1460603402843101,1.0282284890704094,-0.7321432358609505,-1.1417207245632712,-0.6939125811163036,0.9723934890652383,-0.8853359152152271,1.2502903781353074,-0.00609910050094861,-1.6571650433886966,8.563064311558365e-05
2.939083110021178,2.0387649359267903,0.03934339339001411,1.282630233520265,-0.49019671417072846,1.3645944013468514,-1.5613332811321026,-0.4495713208269449,2.068309637220867,1.4258776962751063,-0.7065516336366796,1.0733517751063517,-1.262903598090324,-1.182051530381952,0.7370370792944783,1.0
1.6355322646620598,-0.8840389325308152,-0.6474691300829963,-1.9909580596187884,0.759214979003511,0.5125922853828487,0.6209526905579267,-1.3841326953735147,1.3760045127183487,-0.9935918521073122,0.8291299864658714,-1.184803391119862,2.482690358462262,1.0385267525579853,-1.6846672252642336,0.00041901099656469225
1.3399949943763305,6.562796202847886,2.652083846496744,-4.303203195962589,-0.40251581362052696,-1.1216754233976216,-0.278651960294987,0.19414612423690028,-0.6789338710526961,-2.0600427757137334,0.6708181784515613,0.007892702244108535,-0.6571227366020224,-0.5529036375229738,-0.05619103678044763,1.0
-1.5420138160481784,0.9337711882807027,0.2230211528781587,-0.17823479450674037,-1.2236691555453294,-0.22191854194402869,0.23547727820062808,-0.3952465589873586,-0.3425416986376439,0.24195057609713452,-0.22253613261752947,0.05083891167411283,-0.24705051265341982,-0.10575590882387967,0.07583675980632873,5.920504188615239e-06
